mention_name,mention_type,mention_popularity,mention_address,mention_longitude,mention_latitude,no_of_blogFiles,mention_found_in_blogFiles,youTubeLinkIds
state street,secondary,17,"State Street, San Bernardino, San Bernardino County, California, 92407, United States of America",-117.3347322,34.1572853,91,"anaheim_and_monterey.json,anaheim_and_pismo beach.json,anaheim_and_riverside.json,anaheim_and_san francisco.json,anaheim_and_san jose.json,anaheim_and_san luis obispo.json,anaheim_and_santa barbara.json,anaheim_and_santa cruz.json,anaheim_and_sausalito.json,avalon_and_bakersfield.json,avalon_and_monterey.json,bakersfield_and_carlsbad.json,bakersfield_and_monterey.json,berkeley_and_santa barbara.json,carlsbad_and_irvine.json,carlsbad_and_pasadena.json,carlsbad_and_santa barbara.json,fremont_and_santa barbara.json,fresno_and_irvine.json,fresno_and_santa barbara.json,huntington beach_and_monterey.json,huntington beach_and_san diego.json,huntington beach_and_san francisco.json,huntington beach_and_san luis obispo.json,huntington beach_and_santa barbara.json,huntington beach_and_sausalito.json,irvine_and_monterey.json,irvine_and_riverside.json,irvine_and_san bernardino.json,irvine_and_san diego.json,irvine_and_san luis obispo.json,irvine_and_santa barbara.json,irvine_and_santa monica.json,irvine_and_sausalito.json,carlsbad_and_san luis obispo.json,long beach_and_riverside.json,long beach_and_san bernardino.json,long beach_and_san diego.json,long beach_and_san francisco.json,long beach_and_temecula.json,los angeles_and_monterey.json,los angeles_and_riverside.json,los angeles_and_san francisco.json,los angeles_and_san luis obispo.json,los angeles_and_santa barbara.json,los angeles_and_sausalito.json,los angeles_and_temecula.json,malibu_and_santa barbara.json,monterey_and_riverside.json,monterey_and_san diego.json,monterey_and_santa barbara.json,long beach_and_monterey.json,long beach_and_santa barbara.json,los angeles_and_santa cruz.json,newport beach_and_riverside.json,newport beach_and_san bernardino.json,newport beach_and_santa barbara.json,oakland_and_santa barbara.json,oakland_and_santa monica.json,pasadena_and_riverside.json,pasadena_and_san diego.json,pasadena_and_san francisco.json,pasadena_and_santa barbara.json,pasadena_and_temecula.json,riverside_and_san diego.json,riverside_and_san luis obispo.json,riverside_and_santa barbara.json,riverside_and_santa clarita.json,sacramento_and_santa barbara.json,san bernardino_and_santa barbara.json,san bernardino_and_santa monica.json,san diego_and_san luis obispo.json,san diego_and_santa barbara.json,san diego_and_santa cruz.json,san diego_and_sausalito.json,san francisco_and_santa ana.json,san francisco_and_santa barbara.json,san francisco_and_santa monica.json,san jose_and_santa monica.json,san luis obispo_and_santa ana.json,san luis obispo_and_santa clarita.json,san luis obispo_and_santa monica.json,san luis obispo_and_temecula.json,santa ana_and_santa barbara.json,santa ana_and_santa cruz.json,santa barbara_and_santa cruz.json,santa barbara_and_santa monica.json,santa barbara_and_sausalito.json,santa barbara_and_temecula.json,santa monica_and_sausalito.json,santa monica_and_temecula.json","4eZS2VbZy4g,__QgdCybSHM"
bluff creek drive,residential,1,"Bluff Creek Drive, Modesto, Stanislaus County, California, 95355, United States of America",-120.9135019,37.66203,1,irvine_and_sausalito.json,"CipzTOdvNwY,qSxBNOhE7Lo,lYI61fj0cPE"
lake ming,water,1,"Lake Ming, River Road, Kern County, California, United States of America",-118.866433302025,35.4395193,2,"bakersfield_and_berkeley.json,bakersfield_and_long beach.json","iOlegXQ7CyU,sN3sIyZoX7g,dP4IMFTwoWQ"
hartford,residential,2,"Hartford, El Camino Real, Irvine, Orange County, California, 92604, United States of America",-117.7755123,33.6964011,2,"beverly hills_and_big bear lake.json,santa clarita_and_temecula.json","yqxp5AJjmFw,VUO1d8BJV3M,TjoyJ97rQwk"
critter country,locality,1,"Critter Country, Anaheim, Orange County, California, United States of America",-117.922640148542,33.81230555,1,anaheim_and_sausalito.json,"TvkkSckP2c0,2hbU-eIPgwM,XECpS7JEMxE"
riverside national cemetery riverside route,cemetery,1,"Riverside National Cemetery, 22495, Alessandro, Riverside County, California, 92518, United States of America",-117.270726607134,33.87692125,1,pasadena_and_riverside.json,"wFPiSQUaEZM,2pIo4Ikgd3Y"
hillsboro,residential,1,"Hillsboro Drive, Palms, LA, Los Angeles County, California, 90034, United States of America",-118.3898492,34.0417279,1,fremont_and_long beach.json,NY6ff26YiQ4
sierra lodge,hotel,9,"Sierra Lodge, 3540, Main Street, Mammoth Lakes, Mono County, California, 93546, United States of America",-118.9747351,37.6492472,8,"bakersfield_and_mammoth lakes.json,big bear lake_and_stockton.json,irvine_and_mammoth lakes.json,los angeles_and_mammoth lakes.json,mammoth lakes_and_oakland.json,mammoth lakes_and_pasadena.json,mammoth lakes_and_san diego.json,mammoth lakes_and_san francisco.json","A3KBlV9R-Bk,3sN1XkfnTBk,A4Qf0p06bYc"
tor house,strait,1,"Golden Gate, Golden Gate Bridge, Waldo, Marin County, California, 94965, United States of America",-122.4793972,37.8190177,8,"berkeley_and_long beach.json,berkeley_and_monterey.json,fremont_and_los angeles.json,los angeles_and_stockton.json,malibu_and_stockton.json,monterey_and_san jose.json,oakland_and_stockton.json,santa cruz_and_stockton.json","WaYM8tKOePM,nla6NPWkIV8,g-j2-9Y3JXo"
missouri river,hamlet,2,"Missouri Triangle, Kern County, California, United States of America",-119.6901276,35.4388517,2,"berkeley_and_irvine.json,malibu_and_oakland.json","r8EsGoUHOzU,FGluaa3zFkw,O8DCd-o6Ff4"
st. johns river,river,1,"Saint Johns River, Tulare County, California, United States of America",-119.3243356,36.3727889,1,oakland_and_riverside.json,"k0PCxF9vMiQ,3tRIeXP-xpo,4R6vwDWSuc8"
sharp park road,secondary,1,"Sharp Park Road, San Bruno, San Mateo County, California, 94044, United States of America",-122.4666153,37.637371,2,"monterey_and_pasadena.json,malibu_and_monterey.json","ZhCOoR7-uz4,Lfb0EsQH1mI,bjxel0Cbqqs"
san jos,restaurant,13,"Joe's, North Delaware Street, San Mateo, San Mateo County, California, 94401, United States of America",-122.3329393,37.5800244,10,"avalon_and_san jose.json,beverly hills_and_san jose.json,fresno_and_san jose.json,long beach_and_san jose.json,malibu_and_san jose.json,mammoth lakes_and_san jose.json,monterey_and_san jose.json,san jose_and_santa ana.json,san jose_and_santa clarita.json,san jose_and_stockton.json","YWu9mB6X9Oc,wQ3ni2RcMlk,aAZevqQlGWk"
antietam,residential,1,"Antietam, Northwood, Irvine, Orange County, California, 92620, United States of America",-117.7723229,33.702246,1,beverly hills_and_big bear lake.json,"tse4pbQp9cs,CxDAJlnnPXo,WEcQBOys2ys"
santiago creek,stream,4,"Santiago Creek, Kern County, California, United States of America",-119.2913576,35.0035876,11,"bakersfield_and_newport beach.json,big bear lake_and_santa clarita.json,fremont_and_newport beach.json,fresno_and_santa ana.json,huntington beach_and_oakland.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,newport beach_and_oakland.json,oakland_and_riverside.json,oakland_and_santa ana.json","Gn8R1UpAKdM,8LOcIfEFMpM,zIfetDh0Q_U"
ga,hamlet,1,"Gate, San Diego County, California, United States of America",-117.0340665,32.9544351,1,beverly hills_and_san luis obispo.json,"sfHi7nqPE-M,zXDAYlhdkyg,c1ukurrrbHc"
portola hotel,hotel,1,"Portola Hotel & Spa at Monterey Bay, Portola Plaza, Monterey, Monterey County, California, 93940, United States of America",-121.8947106,36.6017344,2,"napa_and_santa monica.json,san francisco_and_santa monica.json","2V2L-mcE9RA,hCO7q7I1Gsk"
donner pass,water,1,"Donner Lake, Donner Pass Road, Truckee, Nevada County, California, 96161, United States of America",-120.269194802709,39.32283405,8,"bakersfield_and_mammoth lakes.json,fremont_and_mammoth lakes.json,mammoth lakes_and_pasadena.json,mammoth lakes_and_riverside.json,mammoth lakes_and_sacramento.json,mammoth lakes_and_san bernardino.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_temecula.json","K4-OpBlAj9g,Tx0jXI2VyJ8,lYfmrqtQlbQ"
tuolumne county,administrative,1,"Tuolumne County, California, United States of America",-119.991935,38.056944,2,"fresno_and_oakland.json,fresno_and_san jose.json","lSTv4-woYaQ,j_6MP2PcISI,ZXoaupwGFhI"
four-star,cinema,1,"Four Star, Clement Street, Seacliff, SF, California, 94121, United States of America",-122.4829269,37.7822709,3,"avalon_and_monterey.json,monterey_and_napa.json,monterey_and_san jose.json",kYa3DVzf63A
lario trail,parking,3,"Lario San Gabriel River Trail, San Gabriel River Bike Path, Azusa, Los Angeles County, California, 91010, United States of America",-117.9380574,34.1382257,6,"big bear lake_and_santa clarita.json,long beach_and_riverside.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,newport beach_and_riverside.json","YfEBVi9CJ3w,ZHMkZyirGFs,KFvFWLaH71o"
oakland coliseum,stadium,2,"O.co Coliseum, 7000, Coliseum Way, Melrose, Oakland, Alameda County, California, 94621, United States of America",-122.200474777544,37.7516333,5,"berkeley_and_san jose.json,berkeley_and_sacramento.json,berkeley_and_stockton.json,fremont_and_sacramento.json,oakland_and_stockton.json","HrYj411Vxu4,RVNny_S_1gs,3hn_6rcaPIE"
lake crowley,water,1,"Lake Crowley, Layton Springs Road, North Landing, Mono County, California, United States of America",-118.731056945814,37.61903895,26,"anaheim_and_berkeley.json,anaheim_and_fresno.json,bakersfield_and_temecula.json,berkeley_and_santa monica.json,berkeley_and_temecula.json,berkeley_and_fresno.json,beverly hills_and_san jose.json,carlsbad_and_fresno.json,carlsbad_and_oakland.json,carlsbad_and_pismo beach.json,carlsbad_and_sacramento.json,carlsbad_and_santa cruz.json,fresno_and_irvine.json,fresno_and_long beach.json,fresno_and_malibu.json,fresno_and_oakland.json,fresno_and_pasadena.json,fresno_and_santa monica.json,fresno_and_temecula.json,monterey_and_santa monica.json,oakland_and_pasadena.json,oakland_and_santa monica.json,pasadena_and_sacramento.json,sacramento_and_santa monica.json,san jose_and_temecula.json,santa monica_and_sausalito.json","IUYWHBGOB2I,qPVBaEY3e7E,xyl5yoDTpN4"
muir beach,hamlet,5,"Muir Beach, Marin County, California, United States of America",-122.5813666,37.8621493,49,"anaheim_and_santa cruz.json,avalon_and_oakland.json,avalon_and_santa cruz.json,berkeley_and_fremont.json,carlsbad_and_santa cruz.json,fremont_and_oakland.json,fremont_and_sacramento.json,fremont_and_san francisco.json,fremont_and_sausalito.json,huntington beach_and_monterey.json,huntington beach_and_napa.json,huntington beach_and_san francisco.json,huntington beach_and_santa cruz.json,irvine_and_monterey.json,irvine_and_san jose.json,irvine_and_santa cruz.json,huntington beach_and_san jose.json,long beach_and_oakland.json,long beach_and_san francisco.json,long beach_and_san jose.json,long beach_and_santa cruz.json,malibu_and_pismo beach.json,malibu_and_sacramento.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_santa cruz.json,napa_and_pismo beach.json,napa_and_santa monica.json,long beach_and_monterey.json,los angeles_and_santa cruz.json,malibu_and_monterey.json,monterey_and_santa monica.json,oakland_and_san diego.json,oakland_and_san jose.json,oakland_and_santa cruz.json,oakland_and_santa monica.json,pismo beach_and_san diego.json,pismo beach_and_san jose.json,pismo beach_and_santa cruz.json,sacramento_and_santa barbara.json,sacramento_and_santa monica.json,san diego_and_santa cruz.json,san diego_and_sausalito.json,san francisco_and_santa monica.json,san jose_and_santa barbara.json,sacramento_and_san francisco.json,san jose_and_santa monica.json,santa barbara_and_santa cruz.json,santa cruz_and_santa monica.json","Ry1Eu5CEfWQ,6vWrScekQ7s,Syj9aue0xyM"
mariposa county,administrative,2,"Mariposa County, California, United States of America",-119.9036591,37.570148,2,"beverly hills_and_fresno.json,fresno_and_mammoth lakes.json","hri9iEXXmC0,OvG6Y1w_Le4,gNom6hznaWU"
pierce point ranch,heritage,1,"Historic Pierce Point Ranch, Tomales Point Trail, Vincent Landing, Marin County, California, 94953, United States of America",-122.954361649377,38.1898551,1,san jose_and_sausalito.json,"3U8mxtujCA0,iYs0gJ943yQ,rXW1QouoaQo"
saline valley,desert,1,"Saline Valley, Inyo County, California, United States of America",-117.819301637808,36.7965653,1,mammoth lakes_and_sacramento.json,"Ktc5cxXWONc,LgoWSIifRfo,WUxJwnvczds"
mt vernon,peak,1,"Mount Vernon, Kern County, California, United States of America",-119.9662482,35.6971844,3,"bakersfield_and_beverly hills.json,pasadena_and_san francisco.json,san bernardino_and_san francisco.json","Oo4n5u-BiDY,zotvsW6b4Qo,1i3oPbjj0Ok"
metro van ness station,construction,1,"Metro Crenshaw/LAX transit project, West 52nd Street, Van Ness, Leimert Park, LA, Los Angeles County, California, 90043, United States of America",-118.3305831,33.9949656,1,santa ana_and_sausalito.json,"OPkuHBm3Kl8,qcRhu2lJ__k,wQgrUkXrpgc"
pismo beach beach,beach,1,"Pismo Beach, West Grand Avenue, Grover Beach, San Luis Obispo County, California, 93433, United States of America",-120.63389169711,35.11755065,8,"monterey_and_santa clarita.json,napa_and_santa ana.json,napa_and_santa barbara.json,napa_and_santa clarita.json,san francisco_and_santa ana.json,san francisco_and_santa barbara.json,san francisco_and_santa clarita.json,san jose_and_santa clarita.json","lXJBVTwSZh4,VEF5w0XLy0E,YZIRyQ0H9EU"
little lakes valley,water,2,"Little Lakes, Tokopah Falls Trail, Tulare County, California, 93262, United States of America",-118.704322972815,36.64748395,11,"anaheim_and_mammoth lakes.json,avalon_and_mammoth lakes.json,big bear lake_and_mammoth lakes.json,carlsbad_and_mammoth lakes.json,fremont_and_mammoth lakes.json,irvine_and_mammoth lakes.json,mammoth lakes_and_oakland.json,malibu_and_mammoth lakes.json,mammoth lakes_and_riverside.json,mammoth lakes_and_stockton.json,mammoth lakes_and_sausalito.json","NcWpiyXVYy0,UGOBE5qKeAo,Xc_3TXDSZI4"
