"mention_name","mention_type","mention_popularity","mention_address","mention_longitude","mention_latitude","no_of_blogFiles","mention_found_in_blogFiles","youTubeLinkIds"
"monterey","city","353","Monterey, Monterey County, California, United States of America","-121.866792846206","36.5844165","326","anaheim_and_berkeley.json,anaheim_and_fremont.json,anaheim_and_fresno.json,anaheim_and_monterey.json,anaheim_and_oakland.json,anaheim_and_pismo beach.json,anaheim_and_sacramento.json,anaheim_and_san francisco.json,anaheim_and_san jose.json,anaheim_and_san luis obispo.json,anaheim_and_santa cruz.json,anaheim_and_sausalito.json,anaheim_and_stockton.json,avalon_and_fresno.json,avalon_and_monterey.json,avalon_and_oakland.json,avalon_and_pismo beach.json,avalon_and_sacramento.json,avalon_and_san jose.json,avalon_and_san luis obispo.json,anaheim_and_napa.json,berkeley_and_long beach.json,beverly hills_and_pismo beach.json,avalon_and_santa cruz.json,avalon_and_sausalito.json,bakersfield_and_carlsbad.json,bakersfield_and_fremont.json,bakersfield_and_malibu.json,bakersfield_and_monterey.json,bakersfield_and_napa.json,bakersfield_and_sacramento.json,bakersfield_and_san diego.json,bakersfield_and_san francisco.json,bakersfield_and_san jose.json,bakersfield_and_santa cruz.json,bakersfield_and_sausalito.json,bakersfield_and_stockton.json,berkeley_and_los angeles.json,berkeley_and_malibu.json,berkeley_and_mammoth lakes.json,berkeley_and_monterey.json,berkeley_and_newport beach.json,berkeley_and_pasadena.json,berkeley_and_pismo beach.json,berkeley_and_riverside.json,berkeley_and_san diego.json,berkeley_and_san luis obispo.json,berkeley_and_santa ana.json,berkeley_and_santa barbara.json,berkeley_and_santa clarita.json,berkeley_and_santa cruz.json,berkeley_and_santa monica.json,berkeley_and_temecula.json,berkeley_and_big bear lake.json,berkeley_and_carlsbad.json,berkeley_and_fresno.json,berkeley_and_huntington beach.json,berkeley_and_irvine.json,beverly hills_and_fremont.json,beverly hills_and_fresno.json,beverly hills_and_mammoth lakes.json,beverly hills_and_monterey.json,beverly hills_and_napa.json,beverly hills_and_oakland.json,beverly hills_and_sacramento.json,beverly hills_and_san francisco.json,beverly hills_and_san jose.json,beverly hills_and_san luis obispo.json,beverly hills_and_santa cruz.json,beverly hills_and_stockton.json,big bear lake_and_fresno.json,big bear lake_and_mammoth lakes.json,big bear lake_and_monterey.json,big bear lake_and_napa.json,big bear lake_and_oakland.json,big bear lake_and_sacramento.json,big bear lake_and_san jose.json,big bear lake_and_san luis obispo.json,big bear lake_and_santa cruz.json,big bear lake_and_sausalito.json,carlsbad_and_fresno.json,carlsbad_and_monterey.json,carlsbad_and_napa.json,carlsbad_and_oakland.json,carlsbad_and_pismo beach.json,carlsbad_and_san jose.json,carlsbad_and_santa cruz.json,fremont_and_fresno.json,fremont_and_huntington beach.json,fremont_and_irvine.json,fremont_and_long beach.json,fremont_and_los angeles.json,fremont_and_malibu.json,fremont_and_monterey.json,fremont_and_newport beach.json,fremont_and_pasadena.json,fremont_and_pismo beach.json,fremont_and_sacramento.json,fremont_and_san luis obispo.json,fremont_and_santa barbara.json,fremont_and_santa clarita.json,fremont_and_santa cruz.json,fremont_and_santa monica.json,fresno_and_huntington beach.json,fresno_and_irvine.json,fresno_and_long beach.json,fresno_and_los angeles.json,fresno_and_malibu.json,fresno_and_monterey.json,fresno_and_napa.json,fresno_and_oakland.json,fresno_and_pasadena.json,fresno_and_pismo beach.json,fresno_and_sacramento.json,fresno_and_san bernardino.json,fresno_and_san diego.json,fresno_and_san francisco.json,fresno_and_san jose.json,fresno_and_san luis obispo.json,fresno_and_santa ana.json,fresno_and_santa barbara.json,fresno_and_santa cruz.json,fresno_and_santa monica.json,fresno_and_sausalito.json,fresno_and_stockton.json,huntington beach_and_monterey.json,huntington beach_and_napa.json,huntington beach_and_oakland.json,huntington beach_and_pismo beach.json,huntington beach_and_sacramento.json,huntington beach_and_san francisco.json,huntington beach_and_san luis obispo.json,huntington beach_and_santa cruz.json,huntington beach_and_sausalito.json,huntington beach_and_stockton.json,irvine_and_mammoth lakes.json,irvine_and_monterey.json,irvine_and_napa.json,irvine_and_oakland.json,irvine_and_pismo beach.json,irvine_and_sacramento.json,irvine_and_san jose.json,irvine_and_santa cruz.json,irvine_and_sausalito.json,carlsbad_and_san luis obispo.json,huntington beach_and_san jose.json,long beach_and_napa.json,long beach_and_oakland.json,long beach_and_pismo beach.json,long beach_and_sacramento.json,long beach_and_san francisco.json,long beach_and_san jose.json,long beach_and_san luis obispo.json,long beach_and_santa cruz.json,long beach_and_sausalito.json,long beach_and_stockton.json,los angeles_and_mammoth lakes.json,los angeles_and_monterey.json,los angeles_and_napa.json,long beach_and_mammoth lakes.json,los angeles_and_oakland.json,los angeles_and_pismo beach.json,los angeles_and_sacramento.json,los angeles_and_san francisco.json,los angeles_and_san jose.json,los angeles_and_san luis obispo.json,los angeles_and_sausalito.json,los angeles_and_stockton.json,malibu_and_napa.json,malibu_and_oakland.json,malibu_and_pismo beach.json,malibu_and_sacramento.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_san luis obispo.json,malibu_and_santa cruz.json,malibu_and_sausalito.json,malibu_and_stockton.json,mammoth lakes_and_monterey.json,mammoth lakes_and_napa.json,mammoth lakes_and_newport beach.json,mammoth lakes_and_pasadena.json,mammoth lakes_and_sacramento.json,mammoth lakes_and_san diego.json,mammoth lakes_and_san francisco.json,mammoth lakes_and_san jose.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_santa cruz.json,mammoth lakes_and_santa monica.json,monterey_and_napa.json,monterey_and_oakland.json,monterey_and_pasadena.json,monterey_and_pismo beach.json,monterey_and_riverside.json,monterey_and_sacramento.json,monterey_and_san bernardino.json,monterey_and_san diego.json,monterey_and_san jose.json,monterey_and_san luis obispo.json,monterey_and_santa ana.json,monterey_and_santa barbara.json,monterey_and_santa clarita.json,monterey_and_santa cruz.json,monterey_and_sausalito.json,monterey_and_stockton.json,monterey_and_temecula.json,napa_and_newport beach.json,napa_and_pasadena.json,napa_and_pismo beach.json,napa_and_san bernardino.json,napa_and_san diego.json,napa_and_san jose.json,napa_and_san luis obispo.json,napa_and_santa ana.json,napa_and_santa barbara.json,napa_and_santa clarita.json,napa_and_santa cruz.json,napa_and_santa monica.json,long beach_and_monterey.json,los angeles_and_santa cruz.json,malibu_and_monterey.json,mammoth lakes_and_pismo beach.json,mammoth lakes_and_sausalito.json,monterey_and_newport beach.json,monterey_and_santa monica.json,napa_and_temecula.json,newport beach_and_oakland.json,newport beach_and_sacramento.json,newport beach_and_san francisco.json,newport beach_and_san jose.json,newport beach_and_san luis obispo.json,newport beach_and_santa cruz.json,newport beach_and_stockton.json,oakland_and_pasadena.json,oakland_and_riverside.json,oakland_and_san diego.json,oakland_and_san luis obispo.json,oakland_and_santa ana.json,oakland_and_santa barbara.json,oakland_and_santa clarita.json,oakland_and_santa cruz.json,oakland_and_santa monica.json,pasadena_and_pismo beach.json,pasadena_and_sacramento.json,pasadena_and_san francisco.json,pasadena_and_san jose.json,pasadena_and_san luis obispo.json,pasadena_and_santa cruz.json,pasadena_and_sausalito.json,pasadena_and_stockton.json,pismo beach_and_riverside.json,pismo beach_and_sacramento.json,pismo beach_and_san bernardino.json,pismo beach_and_san diego.json,pismo beach_and_san jose.json,pismo beach_and_santa ana.json,pismo beach_and_santa clarita.json,pismo beach_and_santa cruz.json,pismo beach_and_santa monica.json,pismo beach_and_sausalito.json,pismo beach_and_stockton.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_san jose.json,riverside_and_san luis obispo.json,riverside_and_santa cruz.json,riverside_and_sausalito.json,sacramento_and_san jose.json,sacramento_and_san luis obispo.json,sacramento_and_santa ana.json,sacramento_and_santa barbara.json,sacramento_and_santa cruz.json,sacramento_and_santa monica.json,sacramento_and_temecula.json,san bernardino_and_san francisco.json,san bernardino_and_san luis obispo.json,san bernardino_and_santa cruz.json,san bernardino_and_sausalito.json,san diego_and_san jose.json,san diego_and_san luis obispo.json,san diego_and_santa cruz.json,san diego_and_sausalito.json,san diego_and_stockton.json,san francisco_and_santa ana.json,san francisco_and_santa barbara.json,san francisco_and_santa clarita.json,san francisco_and_santa cruz.json,san francisco_and_santa monica.json,san francisco_and_temecula.json,san jose_and_san luis obispo.json,san jose_and_santa ana.json,san jose_and_santa barbara.json,san jose_and_santa clarita.json,sacramento_and_san bernardino.json,sacramento_and_san diego.json,newport beach_and_pismo beach.json,newport beach_and_sausalito.json,oakland_and_pismo beach.json,oakland_and_temecula.json,san jose_and_santa monica.json,santa clarita_and_sausalito.json,san jose_and_stockton.json,san jose_and_temecula.json,san luis obispo_and_santa ana.json,san luis obispo_and_santa clarita.json,san luis obispo_and_santa cruz.json,san luis obispo_and_santa monica.json,san luis obispo_and_sausalito.json,san luis obispo_and_stockton.json,san luis obispo_and_temecula.json,santa ana_and_santa cruz.json,santa ana_and_sausalito.json,santa barbara_and_santa cruz.json,santa barbara_and_sausalito.json,santa barbara_and_stockton.json,santa clarita_and_santa cruz.json,santa cruz_and_santa monica.json,santa cruz_and_sausalito.json,santa cruz_and_stockton.json,santa cruz_and_temecula.json,santa monica_and_sausalito.json,santa monica_and_stockton.json,sausalito_and_temecula.json,stockton_and_temecula.json","XLXhjGXXsfY,4uv9xtWTJO4,NJVoOtEjefY"
"monterey & la","city","1","Monterey, Monterey County, California, United States of America","-121.866792846206","36.5844165","4","anaheim_and_san jose.json,los angeles_and_san jose.json,malibu_and_san jose.json,monterey_and_san jose.json","Qqfu70dJIMY,JoM8q282E3I,mLAATxaZ824"
"monterey ca","city","5","Monterey, Monterey County, California, United States of America","-121.866792846206","36.5844165","1","monterey_and_santa ana.json","4uv9xtWTJO4,5hOmt8Si_ck,6LQuGmBQ25E"
"monterey california","city","2","Monterey, Monterey County, California, United States of America","-121.866792846206","36.5844165","2","fremont_and_santa barbara.json,monterey_and_napa.json","4uv9xtWTJO4,5hOmt8Si_ck,6LQuGmBQ25E"
"monterey park route","city","1","Monterey Park, Los Angeles County, California, United States of America","-118.1292289","34.0512156","1","carlsbad_and_monterey.json","qFtHXvOGJvE,7C2vXxwlsxU,RNW5gfYCf1k"
"monterey route","city","7","Monterey, Monterey County, California, United States of America","-121.866792846206","36.5844165","7","beverly hills_and_monterey.json,fresno_and_monterey.json,monterey_and_santa ana.json,monterey_and_santa clarita.json,monterey_and_sausalito.json,monterey_and_newport beach.json,pismo beach_and_santa clarita.json","O2_CQCHVylA,bkAT2PA108A,QiCBj_SaplI"
"morro bay ca","city","2","Morro Bay, San Luis Obispo County, California, United States of America","-120.8499012","35.3658075","118","anaheim_and_bakersfield.json,anaheim_and_berkeley.json,anaheim_and_fremont.json,anaheim_and_fresno.json,anaheim_and_mammoth lakes.json,anaheim_and_monterey.json,anaheim_and_oakland.json,anaheim_and_sacramento.json,anaheim_and_san jose.json,anaheim_and_sausalito.json,avalon_and_bakersfield.json,avalon_and_berkeley.json,avalon_and_fremont.json,avalon_and_fresno.json,avalon_and_mammoth lakes.json,avalon_and_monterey.json,avalon_and_oakland.json,avalon_and_pismo beach.json,avalon_and_sacramento.json,avalon_and_san jose.json,bakersfield_and_san bernardino.json,beverly hills_and_sausalito.json,avalon_and_santa barbara.json,avalon_and_santa cruz.json,avalon_and_sausalito.json,bakersfield_and_carlsbad.json,bakersfield_and_fremont.json,bakersfield_and_irvine.json,bakersfield_and_malibu.json,bakersfield_and_mammoth lakes.json,bakersfield_and_monterey.json,bakersfield_and_oakland.json,bakersfield_and_riverside.json,bakersfield_and_san francisco.json,bakersfield_and_san jose.json,bakersfield_and_sausalito.json,bakersfield_and_stockton.json,bakersfield_and_temecula.json,berkeley_and_malibu.json,berkeley_and_riverside.json,berkeley_and_san bernardino.json,berkeley_and_beverly hills.json,berkeley_and_carlsbad.json,berkeley_and_fresno.json,berkeley_and_irvine.json,beverly hills_and_fremont.json,beverly hills_and_fresno.json,beverly hills_and_oakland.json,carlsbad_and_fremont.json,carlsbad_and_fresno.json,carlsbad_and_mammoth lakes.json,carlsbad_and_monterey.json,carlsbad_and_oakland.json,carlsbad_and_sacramento.json,carlsbad_and_sausalito.json,fremont_and_fresno.json,fremont_and_irvine.json,fremont_and_malibu.json,fremont_and_pasadena.json,fremont_and_san bernardino.json,fremont_and_temecula.json,fresno_and_irvine.json,fresno_and_malibu.json,fresno_and_monterey.json,fresno_and_oakland.json,fresno_and_pasadena.json,fresno_and_san bernardino.json,fresno_and_san diego.json,fresno_and_san francisco.json,fresno_and_san jose.json,fresno_and_sausalito.json,fresno_and_stockton.json,fresno_and_temecula.json,irvine_and_monterey.json,irvine_and_oakland.json,irvine_and_sacramento.json,irvine_and_san jose.json,irvine_and_sausalito.json,fremont_and_riverside.json,fresno_and_riverside.json,malibu_and_oakland.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_stockton.json,mammoth lakes_and_pasadena.json,malibu_and_mammoth lakes.json,mammoth lakes_and_riverside.json,mammoth lakes_and_temecula.json,monterey_and_pasadena.json,monterey_and_riverside.json,monterey_and_san diego.json,monterey_and_temecula.json,malibu_and_monterey.json,mammoth lakes_and_sausalito.json,newport beach_and_sacramento.json,oakland_and_pasadena.json,oakland_and_riverside.json,oakland_and_san bernardino.json,pasadena_and_sacramento.json,pasadena_and_san francisco.json,pasadena_and_san jose.json,pasadena_and_sausalito.json,pasadena_and_stockton.json,riverside_and_sacramento.json,riverside_and_san jose.json,riverside_and_sausalito.json,riverside_and_stockton.json,san bernardino_and_sausalito.json,san diego_and_san jose.json,san diego_and_sausalito.json,san diego_and_stockton.json,san francisco_and_temecula.json,sacramento_and_san diego.json,oakland_and_temecula.json,irvine_and_stockton.json,san jose_and_temecula.json,sausalito_and_temecula.json,stockton_and_temecula.json","weIFS2geCpo,qvwF3X_RsMk,MuSUPl7onxY"
"morro bay morro bay","city","1","Morro Bay, San Luis Obispo County, California, United States of America","-120.8499012","35.3658075","1","bakersfield_and_pismo beach.json","weIFS2geCpo,vHy8bjfGcuA,hFVMa9ykcjY"
"mount livermore","city","1","Livermore, Alameda County, California, United States of America","-121.768053","37.6820583","1","berkeley_and_riverside.json","ILBuuFOvVjo,aU1hJnzfl14,9CEubmggaIs"
"mount san jacinto ca","city","1","San Jacinto, Riverside County, California, United States of America","-116.9586349","33.7839084","133","anaheim_and_bakersfield.json,anaheim_and_berkeley.json,anaheim_and_carlsbad.json,anaheim_and_fremont.json,anaheim_and_fresno.json,anaheim_and_malibu.json,anaheim_and_mammoth lakes.json,anaheim_and_monterey.json,anaheim_and_oakland.json,anaheim_and_riverside.json,anaheim_and_sacramento.json,anaheim_and_san bernardino.json,anaheim_and_san diego.json,anaheim_and_san jose.json,anaheim_and_sausalito.json,anaheim_and_temecula.json,avalon_and_bakersfield.json,avalon_and_berkeley.json,avalon_and_fremont.json,avalon_and_fresno.json,avalon_and_mammoth lakes.json,avalon_and_monterey.json,avalon_and_oakland.json,avalon_and_pismo beach.json,avalon_and_riverside.json,avalon_and_sacramento.json,avalon_and_san bernardino.json,avalon_and_san diego.json,avalon_and_san jose.json,avalon_and_malibu.json,bakersfield_and_san bernardino.json,beverly hills_and_carlsbad.json,beverly hills_and_sausalito.json,avalon_and_santa barbara.json,avalon_and_santa cruz.json,avalon_and_sausalito.json,avalon_and_temecula.json,bakersfield_and_beverly hills.json,bakersfield_and_carlsbad.json,bakersfield_and_fremont.json,bakersfield_and_irvine.json,bakersfield_and_malibu.json,bakersfield_and_monterey.json,bakersfield_and_oakland.json,bakersfield_and_pasadena.json,bakersfield_and_riverside.json,bakersfield_and_san francisco.json,bakersfield_and_san jose.json,bakersfield_and_sausalito.json,bakersfield_and_stockton.json,bakersfield_and_temecula.json,berkeley_and_malibu.json,berkeley_and_riverside.json,berkeley_and_san bernardino.json,berkeley_and_beverly hills.json,berkeley_and_carlsbad.json,berkeley_and_irvine.json,beverly hills_and_fremont.json,beverly hills_and_fresno.json,beverly hills_and_oakland.json,beverly hills_and_riverside.json,beverly hills_and_temecula.json,carlsbad_and_fremont.json,carlsbad_and_fresno.json,carlsbad_and_huntington beach.json,carlsbad_and_mammoth lakes.json,carlsbad_and_monterey.json,carlsbad_and_oakland.json,carlsbad_and_pasadena.json,carlsbad_and_riverside.json,carlsbad_and_sacramento.json,carlsbad_and_sausalito.json,carlsbad_and_temecula.json,fremont_and_irvine.json,fremont_and_malibu.json,fremont_and_pasadena.json,fremont_and_san bernardino.json,fremont_and_temecula.json,fresno_and_irvine.json,fresno_and_malibu.json,fresno_and_pasadena.json,fresno_and_san bernardino.json,fresno_and_san diego.json,fresno_and_temecula.json,irvine_and_monterey.json,irvine_and_oakland.json,irvine_and_riverside.json,irvine_and_san bernardino.json,irvine_and_san jose.json,irvine_and_sausalito.json,fremont_and_riverside.json,fresno_and_riverside.json,malibu_and_oakland.json,malibu_and_riverside.json,malibu_and_san diego.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_stockton.json,malibu_and_temecula.json,mammoth lakes_and_pasadena.json,malibu_and_mammoth lakes.json,mammoth lakes_and_riverside.json,mammoth lakes_and_temecula.json,monterey_and_pasadena.json,monterey_and_riverside.json,monterey_and_temecula.json,malibu_and_monterey.json,newport beach_and_sacramento.json,oakland_and_pasadena.json,oakland_and_riverside.json,oakland_and_san bernardino.json,pasadena_and_riverside.json,pasadena_and_sacramento.json,pasadena_and_san francisco.json,pasadena_and_san jose.json,pasadena_and_sausalito.json,pasadena_and_stockton.json,riverside_and_sacramento.json,riverside_and_san jose.json,riverside_and_sausalito.json,riverside_and_stockton.json,san bernardino_and_sausalito.json,san bernardino_and_temecula.json,san diego_and_sausalito.json,san diego_and_stockton.json,san francisco_and_temecula.json,sacramento_and_san diego.json,oakland_and_temecula.json,pasadena_and_san bernardino.json,irvine_and_stockton.json,san jose_and_temecula.json,sausalito_and_temecula.json,stockton_and_temecula.json","FswZJqmG-Gk,ctt3yT4oag8,PenuP0cK7_A"
"mount soledad","city","1","Soledad, Monterey County, California, United States of America","-121.3272146","36.4269452","5","berkeley_and_san diego.json,carlsbad_and_san jose.json,fremont_and_san diego.json,san diego_and_stockton.json,sacramento_and_san diego.json","VxqB-1L64gk,PsntDWtYYjM,uJuA4ZxvjHU"
"mountain view center","city","1","Mountain View, Santa Clara County, California, United States of America","-122.0820499","37.3855745","1","berkeley_and_stockton.json","xAoqsiqOaIE,z9mXLWS8bTs"
"mt san jacinto","city","1","San Jacinto, Riverside County, California, United States of America","-116.9586349","33.7839084","1","malibu_and_riverside.json","TAs0UQTtKEE,t-2y230sH7g,UqW063XJOO8"
"mt shasta","city","1","Mount Shasta, Siskiyou County, California, United States of America","-122.3105665","41.3098746","5","anaheim_and_stockton.json,bakersfield_and_oakland.json,los angeles_and_oakland.json,los angeles_and_stockton.json,sacramento_and_san diego.json","p85SmW827_M,jeoy_LrUNOg,gbBSro1PHNc"
"murrieta valley","city","2","Murrieta, Riverside County, California, United States of America","-117.2106563","33.560832","2","san bernardino_and_temecula.json,stockton_and_temecula.json","42VfPEFzla0,ZmLcpXVnaZQ,ogmI8bWpaWs"
"murrieta-riverside county","city","1","Murrieta, Riverside County, California, United States of America","-117.2106563","33.560832","2","irvine_and_sacramento.json,sacramento_and_san bernardino.json","uUPpkZk8pFg,xCu9xmi9fhQ,-tCmVb-XzAk"
"n. la brea","city","1","Brea, Orange County, California, United States of America","-117.8888556","33.9170444","2","beverly hills_and_san diego.json,beverly hills_and_san francisco.json","p9MDi6gHp54,i1iJdQHAZVs,p13GSBXnEoE"
"napa california","city","3","Napa, Napa County, California, United States of America","-122.2855292","38.2971367","5","anaheim_and_napa.json,bakersfield_and_napa.json,los angeles_and_napa.json,mammoth lakes_and_napa.json,napa_and_santa monica.json","02h4djWgtzw,W_E5wEMbYxw,TXKvklWMtAY"
"newark","city","9","Newark, Alameda County, California, United States of America","-122.0402398","37.5296593","9","avalon_and_fremont.json,berkeley_and_fremont.json,fremont_and_monterey.json,fremont_and_oakland.json,fremont_and_sacramento.json,fremont_and_san bernardino.json,fremont_and_san jose.json,fresno_and_san jose.json,mammoth lakes_and_san luis obispo.json","574ONleqYf0,lcFVPZQknmo,Rxm8GSg64DI"
"newport beach - orange county california","city","1","Newport Beach, Orange County, California, United States of America","-117.92944","33.6170092","1","irvine_and_sacramento.json","ulo-RtjG7bc,jkptKSoC6FA,BgnlaBIzwag"
"newport beach california","city","4","Newport Beach, Orange County, California, United States of America","-117.92944","33.6170092","53","anaheim_and_newport beach.json,avalon_and_newport beach.json,bakersfield_and_newport beach.json,berkeley_and_newport beach.json,berkeley_and_huntington beach.json,carlsbad_and_huntington beach.json,carlsbad_and_long beach.json,carlsbad_and_santa ana.json,carlsbad_and_santa barbara.json,carlsbad_and_santa monica.json,fremont_and_newport beach.json,fresno_and_newport beach.json,huntington beach_and_long beach.json,huntington beach_and_los angeles.json,huntington beach_and_newport beach.json,huntington beach_and_santa ana.json,huntington beach_and_santa barbara.json,huntington beach_and_santa clarita.json,huntington beach_and_santa monica.json,huntington beach_and_stockton.json,irvine_and_long beach.json,irvine_and_malibu.json,irvine_and_newport beach.json,irvine_and_riverside.json,irvine_and_santa barbara.json,carlsbad_and_los angeles.json,huntington beach_and_malibu.json,long beach_and_newport beach.json,los angeles_and_santa ana.json,los angeles_and_santa barbara.json,malibu_and_newport beach.json,malibu_and_santa ana.json,malibu_and_stockton.json,napa_and_newport beach.json,long beach_and_santa barbara.json,los angeles_and_newport beach.json,monterey_and_newport beach.json,newport beach_and_pasadena.json,newport beach_and_sacramento.json,newport beach_and_san jose.json,newport beach_and_santa ana.json,newport beach_and_santa barbara.json,newport beach_and_santa clarita.json,newport beach_and_santa monica.json,newport beach_and_stockton.json,newport beach_and_temecula.json,pismo beach_and_santa ana.json,newport beach_and_pismo beach.json,newport beach_and_sausalito.json,santa ana_and_santa barbara.json,santa ana_and_santa monica.json,santa ana_and_stockton.json,santa barbara_and_santa monica.json","MQrmNN13NJ4,Y1hCPLcu4Zo,GQLJeY01Wjs"
